Purchase Order ID,Dept  Code,Dept Name,Vendor Number,Vendor Name,Commodity Title,Post Date,Total,Vendor Zip
DPRG10000146,REG,DEPARTMENT OF ELECTIONS,16468,SANTORA SALES,"FASTENER;CLIP/TIE,ALL TYPE/USE/SIZE",05/18/2010 07:00:00 AM +0000,$328.50,941102403
DPRG10000145,REG,DEPARTMENT OF ELECTIONS,71360,BANNER UNIFORM CENTER,"CLOTHING,UNIFORMS&FOOTWEAR",05/18/2010 07:00:00 AM +0000,$700.80,94103
DPRG10000141,REG,DEPARTMENT OF ELECTIONS,77651,SAN FRANCISCO JUNETEENTH COMMITTEE INC,"SVC,ADVERTISING;PUBLISHED",05/12/2010 07:00:00 AM +0000,$200.00,94102
DPRG10000139,REG,DEPARTMENT OF ELECTIONS,C02599,ELECTION DATA DIRECT INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/10/2010 07:00:00 AM +0000,$5137.54,920302021
DPRG10000137,REG,DEPARTMENT OF ELECTIONS,58607,IMPERIAL PARKING INC US,"CHARGE,PARKING/TOLL",05/10/2010 07:00:00 AM +0000,$2268.00,94158
DPRG10000136,REG,DEPARTMENT OF ELECTIONS,78226,WISETREND,"MAINT AGREEMENT;PERSONAL COMPUTER,HARDWARE/SOFTWAR",05/04/2010 07:00:00 AM +0000,$4200.00,94555
DPRG10000135,REG,DEPARTMENT OF ELECTIONS,14430,THE PEOPLE CONNECTION INC,"SVC,EMPLOYMENT;AGENCY, TEMPORARY HELP",05/04/2010 07:00:00 AM +0000,$8535.00,94111
DPRG10000134,REG,DEPARTMENT OF ELECTIONS,4678,CENTER HARDWARE CO INC,"BLDG/CONSTR/INDSTRL;HARDWARE,GENERAL",04/28/2010 07:00:00 AM +0000,$10000.00,94107
DPRG10000133,REG,DEPARTMENT OF ELECTIONS,77245,STUDIOROSE,SVC;ARTISTIC CONCEPTUAL DESIGN,04/28/2010 07:00:00 AM +0000,$900.00,94108
DPRG10000132,REG,DEPARTMENT OF ELECTIONS,21424,DIRECT MAIL CENTER,"REPROGRAPHIC SVCS; ELECTIONS/REGISTRAR OF VOTERS,",04/28/2010 07:00:00 AM +0000,$7487.50,941072519
DPRG10000126,REG,DEPARTMENT OF ELECTIONS,C06835,OFFICE DEPOT,"BOARDS; BLACK, BULLETIN, CHALK, DISPLAY, MAGNETIC,",04/22/2010 07:00:00 AM +0000,$2945.17,606801040
DPRG10000125,REG,DEPARTMENT OF ELECTIONS,27478,GIVE SOMETHING BACK LLC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/22/2010 07:00:00 AM +0000,$1431.59,90189
DPRG10000124,REG,DEPARTMENT OF ELECTIONS,62594,THRIFTY CAR RENTAL,"RENT;VEHICLE-VAN, 8 PASSENGER ....................",04/22/2010 07:00:00 AM +0000,$1133.62,74182
DPRG10000123,REG,DEPARTMENT OF ELECTIONS,69219,K & H INTEGRATED PRINT SOLUTIONS,"PRINTING; DECALS, LABELS & STICKERS",04/22/2010 07:00:00 AM +0000,$732.94,982060388
DPRG10000122,REG,DEPARTMENT OF ELECTIONS,69219,K & H INTEGRATED PRINT SOLUTIONS,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/22/2010 07:00:00 AM +0000,$414.13,982060388
DPRG10000120,REG,DEPARTMENT OF ELECTIONS,72777,TOTAL IMAGING SOLUTIONS,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/13/2010 07:00:00 AM +0000,$459.79,92656
DPRG10000119,REG,DEPARTMENT OF ELECTIONS,69219,K & H INTEGRATED PRINT SOLUTIONS,"BOX,STORAGE,ELECTIONS,CORRUGATED PLASTIC,WIRE REIN",04/22/2010 07:00:00 AM +0000,$1555.20,982060388
DPRG10000118,REG,DEPARTMENT OF ELECTIONS,81567,WESTERN EDITION NEWSPAPERS INC,"SVC,ADVERTISING;PUBLISHED",04/20/2010 07:00:00 AM +0000,$300.00,94104
DPRG10000117,REG,DEPARTMENT OF ELECTIONS,17318,SOMERSET PRINTING,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/06/2010 07:00:00 AM +0000,$6993.75,940102416
DPRG10000116,REG,DEPARTMENT OF ELECTIONS,7633,FITZGERALD ELECTRO-MECHANICAL CO INC,TYPEWRITER/CALULATOR;RIBBON/CARTRIDGE,04/06/2010 07:00:00 AM +0000,$29.40,92591
DPRG10000113,REG,DEPARTMENT OF ELECTIONS,17128,SING TAO NEWSPAPERS SAN FRANCISCO LTD,"SVC,ADVERTISING;PUBLISHED",03/24/2010 07:00:00 AM +0000,$1637.60,94005
DPRG10000112,REG,DEPARTMENT OF ELECTIONS,59760,SEQUOIA VOTING SYSTEMS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/24/2010 07:00:00 AM +0000,$1417.51,303686977
DPRG10000111,REG,DEPARTMENT OF ELECTIONS,5064,INTERNATIONAL FIRE INC,"SVC,CONSULTING;SAFETY TRAINING",03/24/2010 07:00:00 AM +0000,$619.37,941073411
DPRG10000109,REG,DEPARTMENT OF ELECTIONS,4564,CARTO GRAPHICS-MAP MAKERS,SVC;COMPUTER GRAPHICS/IMAGE RENDERING,03/24/2010 07:00:00 AM +0000,$1200.00,941105841
DPRG10000108,REG,DEPARTMENT OF ELECTIONS,41214,CALIFORNIA LITHOGRAPHERS,PRINT;ELECTION BROCHURE/MANUAL/PAMPHLET ...,03/24/2010 07:00:00 AM +0000,$3344.13,94520
DPRG10000107,REG,DEPARTMENT OF ELECTIONS,2672,AUTUMN PRESS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/24/2010 07:00:00 AM +0000,$1533.91,947100000
DPRG10000106,REG,DEPARTMENT OF ELECTIONS,82012,IT FLEET SERVICES INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/24/2010 07:00:00 AM +0000,$2950.33,94566
DPRG10000105,REG,DEPARTMENT OF ELECTIONS,15642,LIGHTHOUSE FOR THE BLIND & VISUALLY IMPA,"SVC;LANGUAGE,INTERPRETING/TRANSLATING",03/24/2010 07:00:00 AM +0000,$135.00,941020000
DPRG10000104,REG,DEPARTMENT OF ELECTIONS,23092,S F NEIGHBORHOOD NEWSPAPER ASSOCIATION,"SVC,ADVERTISING;PUBLISHED",03/24/2010 07:00:00 AM +0000,$4716.90,94159
DPRG10000103,REG,DEPARTMENT OF ELECTIONS,53763,JUNGLE COMMUNICATIONS INC,"SVC;LANGUAGE,TRANSLATING,TEXT",03/24/2010 07:00:00 AM +0000,$294.00,94111
DPRG10000102,REG,DEPARTMENT OF ELECTIONS,82012,IT FLEET SERVICES INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/24/2010 07:00:00 AM +0000,$2175.54,94566
DPRG10000101,REG,DEPARTMENT OF ELECTIONS,64607,XTECH,"SUBSCRIPTIONS; AUDIO/VISUAL, COMPUTERIZED & PRINTE",03/19/2010 07:00:00 AM +0000,$1715.00,941241720
DPRG10000100,REG,DEPARTMENT OF ELECTIONS,6114,DATA INFORMATION MANAGEMENT SYSTEM INC,"CABLE & PIPE SCANNING & DETECTING SYS, EQUIP, PART",03/19/2010 07:00:00 AM +0000,$3760.29,60693
DPRG10000099,REG,DEPARTMENT OF ELECTIONS,69379,R A CLARK ENTERPRISES CO,CHARGE;SET-UP,03/17/2010 07:00:00 AM +0000,$3650.00,34683
DPRG10000096,REG,DEPARTMENT OF ELECTIONS,77245,STUDIOROSE,SVC;ARTISTIC CONCEPTUAL DESIGN,03/11/2010 08:00:00 AM +0000,$9150.00,94108
DPRG10000095,REG,DEPARTMENT OF ELECTIONS,2672,AUTUMN PRESS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/11/2010 08:00:00 AM +0000,$5790.25,947100000
DPRG10000094,REG,DEPARTMENT OF ELECTIONS,53763,JUNGLE COMMUNICATIONS INC,"SVC;LANGUAGE,TRANSLATING,TEXT",03/11/2010 08:00:00 AM +0000,$1060.00,94111
DPRG10000093,REG,DEPARTMENT OF ELECTIONS,15642,LIGHTHOUSE FOR THE BLIND & VISUALLY IMPA,"SVC;LANGUAGE,INTERPRETING/TRANSLATING",03/11/2010 08:00:00 AM +0000,$592.50,941020000
DPRG10000090,REG,DEPARTMENT OF ELECTIONS,70727,THE BARRICADE CO & TRAFFIC SUPPLY INC,"SAFETY CONES, PUBLIC SAFETY",03/10/2010 08:00:00 AM +0000,$7816.20,95407
DPRG10000089,REG,DEPARTMENT OF ELECTIONS,64607,XTECH,PHOTO;EQPT-CAMERA/FLASH/ENLARGER/TIMER ...,03/10/2010 08:00:00 AM +0000,$883.67,941241720
DPRG10000087,REG,DEPARTMENT OF ELECTIONS,16211,SAN FRANCISCO HOUSING AUTHORITY,"RENT,REAL ESTATE;OFFICE",03/08/2010 08:00:00 AM +0000,$1900.00,941023367
DPRG10000086,REG,DEPARTMENT OF ELECTIONS,C03791,T N C PRINTING SPECIALISTS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/01/2010 08:00:00 AM +0000,$841.50,95834
DPRG10000085,REG,DEPARTMENT OF ELECTIONS,2672,AUTUMN PRESS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/01/2010 08:00:00 AM +0000,$2416.43,947100000
DPRG10000084,REG,DEPARTMENT OF ELECTIONS,22480,LINDA KITTLITZ & ASSOC,CHARGE;DELIVERY/FREIGHT/SHIPPING,02/22/2010 08:00:00 AM +0000,$521.43,941105112
DPRG10000082,REG,DEPARTMENT OF ELECTIONS,3569,BORDEN DECAL,"PRINTING/LAMINATING; PLASTIC, VINYL & ALUMINUM PLA",02/22/2010 08:00:00 AM +0000,$114.98,941033782
DPRG10000079,REG,DEPARTMENT OF ELECTIONS,48791,GOLDEN STATE PORTABLES LLC,"RENT,TOILET/WASH STATION,PORTABLE",02/19/2010 08:00:00 AM +0000,$10000.00,93901
DPRG10000078,REG,DEPARTMENT OF ELECTIONS,64607,XTECH,MAILING & MAIL HANDLING EQPT & SUPPL,02/17/2010 08:00:00 AM +0000,$3690.15,941241720
DPRG10000076,REG,DEPARTMENT OF ELECTIONS,16468,SANTORA SALES,"ELECTION VOTING SYS, EQPT, MATLS & SUPPL",02/10/2010 08:00:00 AM +0000,$3230.26,941102403
DPRG10000075,REG,DEPARTMENT OF ELECTIONS,21424,DIRECT MAIL CENTER,"REPROGRAPHIC SVCS; ELECTIONS/REGISTRAR OF VOTERS,",02/10/2010 08:00:00 AM +0000,$5909.80,941072519
DPRG10000074,REG,DEPARTMENT OF ELECTIONS,49917,UNITED RENTALS,"RENT/LEASE;TRUCK/CARGO VAN,LIGHT/MEDIUM DUTY",02/10/2010 08:00:00 AM +0000,$2407.38,752846394
DPRG10000073,REG,DEPARTMENT OF ELECTIONS,65691,SAN MATEO REGIONAL NETWORK INC,COMPUTERIZED SUBSCRIPTIONS; ON-LINE ACCESS (NOT IN,01/27/2010 08:00:00 AM +0000,$3090.00,94070
DPRG10000071,REG,DEPARTMENT OF ELECTIONS,C03791,T N C PRINTING SPECIALISTS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/25/2010 08:00:00 AM +0000,$8591.25,95834
DPRG10000070,REG,DEPARTMENT OF ELECTIONS,C03791,T N C PRINTING SPECIALISTS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/11/2010 08:00:00 AM +0000,$1587.85,95834
DPRE10000858,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/14/2010 08:00:00 AM +0000,$3085.03,940800000
DPRE10000859,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/21/2010 08:00:00 AM +0000,$9339.68,940800000
DPRE10000860,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,WATER TREATMENT CHEMICALS & CHEM PRDTS,01/14/2010 08:00:00 AM +0000,$1237.35,940800000
DPRE10000861,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/14/2010 08:00:00 AM +0000,$2824.50,940800000
DPRE10000862,RES,GSA - REAL ESTATE,15220,R & H WHOLESALE SUPPLY INC,HARDWARE;LOCK/SET/MORTISE/KEY ...,01/14/2010 08:00:00 AM +0000,$426.87,94124
DPRE10000863,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/14/2010 08:00:00 AM +0000,$3528.37,940800000
DPRE10000864,RES,GSA - REAL ESTATE,1607,ALDRAN CHEMICAL INC,"POLISH, METAL, GENERAL USE, 12QT/CS ....... MISSIO",01/15/2010 08:00:00 AM +0000,$2403.53,94010
DPRE10000865,RES,GSA - REAL ESTATE,1607,ALDRAN CHEMICAL INC,"POLISH, METAL, GENERAL USE, 12QT/CS ....... MISSIO",01/15/2010 08:00:00 AM +0000,$2403.53,94010
DPRE10000866,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"VACUUM CLEANERS, ATTACHMENTS, PARTS & SUPPL",01/15/2010 08:00:00 AM +0000,$4440.79,951619107
DPRE10000867,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"JANITORIAL EQPT, PARTS & SUPPL INCLUDING EQPT MAIN",01/15/2010 08:00:00 AM +0000,$618.96,951619107
DPRE10000868,RES,GSA - REAL ESTATE,25693,PENINSULA AIR CONDITIONING INC,"HVAC;AIR CONDITION SYS,EQPT,PART,ACCESS&SUPPL",01/20/2010 08:00:00 AM +0000,$1046.00,940630000
DPRE10000870,RES,GSA - REAL ESTATE,71845,PRECISION PAY PHONES,"SVC,TELECOMM;TELEPHONE",01/19/2010 08:00:00 AM +0000,$265.16,94127
DPRE10000871,RES,GSA - REAL ESTATE,16468,SANTORA SALES,"GLOVES, WORK",01/19/2010 08:00:00 AM +0000,$495.82,941102403
DPRE10000872,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,HARDWARE;LOCK/SET/MORTISE/KEY ...,01/20/2010 08:00:00 AM +0000,$339.01,951619107
DPRE10000875,RES,GSA - REAL ESTATE,16468,SANTORA SALES,JNTRL;PAPER TOWEL,01/20/2010 08:00:00 AM +0000,$552.87,941102403
DPRE10000876,RES,GSA - REAL ESTATE,45641,WAXIE SANITARY SUPPLY,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",01/20/2010 08:00:00 AM +0000,$1701.28,94550
DPRE10000877,RES,GSA - REAL ESTATE,47484,D T C GRIP & ELECTRIC INC,"A/V;ENTERTAINMENT SYS,EQPT,ACCESS&SUPPL;RADIOS,STE",01/20/2010 08:00:00 AM +0000,$952.60,94608
DPRE10000878,RES,GSA - REAL ESTATE,45662,FALCON INDUSTRIAL SUPPLY,"BLDG/CONSTR/INDSTRL;HARDWARE,GENERAL",01/21/2010 08:00:00 AM +0000,$5475.00,94014
DPRE10000879,RES,GSA - REAL ESTATE,13716,OCTAVEND CORP DBA STEVENS,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/21/2010 08:00:00 AM +0000,$85.18,941101900
DPRE10000880,RES,GSA - REAL ESTATE,25261,UNITED CALIFORNIA GLASS & DOOR,MAINT/REPAIR;SECURITY SYS/EQPT,01/21/2010 08:00:00 AM +0000,$965.00,94124
DPRE10000881,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",01/21/2010 08:00:00 AM +0000,$356.97,951619107
DPRE10000882,RES,GSA - REAL ESTATE,36702,INTERNATIONAL FIRE EQUIPMENT CO INC,MAINT/REPAIR;FIRE DETECTION/FIGHTING SYS/EQPT,01/21/2010 08:00:00 AM +0000,$550.00,948040000
DPRE10000884,RES,GSA - REAL ESTATE,1515,ACCO ENGINEERED SYSTEMS INC,MAINT/REPAIR;HVAC-AIR CONDITIONING SYS/EQPT,01/21/2010 08:00:00 AM +0000,$5433.00,94577
DPRE10000885,RES,GSA - REAL ESTATE,25693,PENINSULA AIR CONDITIONING INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/25/2010 08:00:00 AM +0000,$1640.84,940630000
DPRE10000886,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"VACUUM CLEANERS, ATTACHMENTS, PARTS & SUPPL",01/25/2010 08:00:00 AM +0000,$4440.79,951619107
DPRE10000887,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"VACUUM CLEANERS, ATTACHMENTS, PARTS & SUPPL",01/25/2010 08:00:00 AM +0000,$293.19,951619107
DPRE10000888,RES,GSA - REAL ESTATE,10060,J C PAPER,"CLEANER,GENERAL PURPOSE, FRESH SCENT, 6GL/CS .....",01/25/2010 08:00:00 AM +0000,$481.80,945387319
DPRE10000889,RES,GSA - REAL ESTATE,16468,SANTORA SALES,JPP;TOILET PAPER,01/25/2010 08:00:00 AM +0000,$3680.84,941102403
DPRE10000890,RES,GSA - REAL ESTATE,16468,SANTORA SALES,JNTRL;PAPER TOWEL,01/25/2010 08:00:00 AM +0000,$1587.20,941102403
DPRE10000892,RES,GSA - REAL ESTATE,8549,GRAINGER,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",01/25/2010 08:00:00 AM +0000,$1561.52,600380001
DPRE10000893,RES,GSA - REAL ESTATE,1515,ACCO ENGINEERED SYSTEMS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/26/2010 08:00:00 AM +0000,$2799.00,94577
DPRE10000894,RES,GSA - REAL ESTATE,53816,COBUR SECURITIES,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/26/2010 08:00:00 AM +0000,$6360.83,94020
DPRE10000895,RES,GSA - REAL ESTATE,53816,COBUR SECURITIES,"A/V;ENTERTAINMENT SYS,EQPT,ACCESS&SUPPL;RADIOS,STE",01/25/2010 08:00:00 AM +0000,$586.84,94020
DPRE10000897,RES,GSA - REAL ESTATE,91284,PACIFIC AUXILIARY FIRE ALARM CO,MAINT/REPAIR;FIRE DETECTION/FIGHTING SYS/EQPT,01/26/2010 08:00:00 AM +0000,$5512.00,941241903
DPRE10000898,RES,GSA - REAL ESTATE,10586,BATTERIES U S A INC,"BATTERIES, DRY CELL, ELECTRONIC USE",01/26/2010 08:00:00 AM +0000,$603.78,941241524
DPRE10000899,RES,GSA - REAL ESTATE,45641,WAXIE SANITARY SUPPLY,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",01/27/2010 08:00:00 AM +0000,$2531.09,94550
DPRE10000900,RES,GSA - REAL ESTATE,45641,WAXIE SANITARY SUPPLY,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",01/27/2010 08:00:00 AM +0000,$2531.09,94550
DPRE10000901,RES,GSA - REAL ESTATE,45641,WAXIE SANITARY SUPPLY,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",01/27/2010 08:00:00 AM +0000,$1294.29,94550
DPRE10000902,RES,GSA - REAL ESTATE,10390,K-119 OF CALIFORNIA INC,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",01/27/2010 08:00:00 AM +0000,$44.54,940663204
DPRE10000903,RES,GSA - REAL ESTATE,8549,GRAINGER,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/27/2010 08:00:00 AM +0000,$227.34,600380001
DPRE10000904,RES,GSA - REAL ESTATE,78231,MARKETABLE VENTURES,"SVC,ENGINEERING;MECHANICAL/ELECTRICAL",01/28/2010 08:00:00 AM +0000,$1000.00,90505
DPRE10000905,RES,GSA - REAL ESTATE,78231,MARKETABLE VENTURES,"SVC,ENGINEERING;MECHANICAL/ELECTRICAL",01/29/2010 08:00:00 AM +0000,$1000.00,90505
DPRE10000906,RES,GSA - REAL ESTATE,8713,FLUID GAUGE COMPANY,PLUMBING FIXTURE/PART/SUPPL ......................,01/27/2010 08:00:00 AM +0000,$1023.83,941881833
DPRE10000908,RES,GSA - REAL ESTATE,45641,WAXIE SANITARY SUPPLY,JPP;TOILET PAPER,01/28/2010 08:00:00 AM +0000,$4560.68,94550
DPRE10000909,RES,GSA - REAL ESTATE,16468,SANTORA SALES,JNTRL;PAPER TOWEL,01/28/2010 08:00:00 AM +0000,$4255.18,941102403
DPRE10000910,RES,GSA - REAL ESTATE,16468,SANTORA SALES,"HAND CLEANERS & SOAPS; BAR, EMOLLIENT, JELL, LIQUI",01/28/2010 08:00:00 AM +0000,$3695.63,941102403
DPRE10000911,RES,GSA - REAL ESTATE,61746,AMERIPRIDE UNIFORM SERVICES,UNIFORM SVC; RENTAL & CLEANING ...................,01/29/2010 08:00:00 AM +0000,$1000.00,95828
DPRE10000912,RES,GSA - REAL ESTATE,5694,CORNELY CO,MAINT/REPAIR;PLUMBING SYS/EQPT-BOILER/CHILLER ...,02/01/2010 08:00:00 AM +0000,$1700.00,94103
DPRE10000913,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",02/02/2010 08:00:00 AM +0000,$586.70,951619107
DPRE10000914,RES,GSA - REAL ESTATE,16468,SANTORA SALES,JPP;TOILET PAPER,02/02/2010 08:00:00 AM +0000,$640.36,941102403
DPRE10000915,RES,GSA - REAL ESTATE,59374,SIMPLEX GRINNELL LP,"CLOCKS, TIMERS, WATCHES, JEWELER'S TOOLS & SUPPL",02/02/2010 08:00:00 AM +0000,$2499.56,94550
DPRE10000916,RES,GSA - REAL ESTATE,8549,GRAINGER,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/02/2010 08:00:00 AM +0000,$58.64,600380001
DPRE10000917,RES,GSA - REAL ESTATE,3569,BORDEN DECAL,"PRINTING/LAMINATING; PLASTIC, VINYL & ALUMINUM PLA",02/02/2010 08:00:00 AM +0000,$32.58,941033782
DPRE10000918,RES,GSA - REAL ESTATE,61779,BAKER DISTRIBUTING CO LLC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/02/2010 08:00:00 AM +0000,$661.08,94080
DPRE10000919,RES,GSA - REAL ESTATE,71360,BANNER UNIFORM CENTER,"CLOTHING,UNIFORMS&FOOTWEAR",02/02/2010 08:00:00 AM +0000,$147.83,94103
DPRE10000920,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/03/2010 08:00:00 AM +0000,$5885.38,940800000
DPRE10000921,RES,GSA - REAL ESTATE,1515,ACCO ENGINEERED SYSTEMS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/03/2010 08:00:00 AM +0000,$3146.06,94577
DPRE10000922,RES,GSA - REAL ESTATE,17261,SNADER & ASSOCIATES INC,"A/V;ENTERTAINMENT SYS,EQPT,ACCESS&SUPPL;RADIOS,STE",02/03/2010 08:00:00 AM +0000,$596.52,949128444
DPRE10000923,RES,GSA - REAL ESTATE,4678,CENTER HARDWARE CO INC,"BLDG/CONSTR/INDSTRL;HARDWARE,GENERAL",02/04/2010 08:00:00 AM +0000,$149.43,94107
DPRE10000924,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",02/08/2010 08:00:00 AM +0000,$1156.26,951619107
DPRE10000925,RES,GSA - REAL ESTATE,15703,CLEAN SOURCE,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",02/08/2010 08:00:00 AM +0000,$1156.26,951619107
DPRE10000927,RES,GSA - REAL ESTATE,33375,BAY AREA FLOOR MACHINE CO SALES & SVC,"PUMPS & COMPRESSORS, EQPT, PARTS, MATLS/SUPPL, INC",02/09/2010 08:00:00 AM +0000,$4999.22,951120000
DPRE10000928,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/08/2010 08:00:00 AM +0000,$8562.90,940800000
DPRE10000929,RES,GSA - REAL ESTATE,74459,WELLS TECHNOLOGY INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,02/09/2010 08:00:00 AM +0000,$743.66,55987
DPRE10000930,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/09/2010 08:00:00 AM +0000,$976.88,940800000
DPRE10000931,RES,GSA - REAL ESTATE,17261,SNADER & ASSOCIATES INC,"A/V;ENTERTAINMENT SYS,EQPT,ACCESS&SUPPL;RADIOS,STE",02/08/2010 08:00:00 AM +0000,$1779.75,949128444
DPRE10000932,RES,GSA - REAL ESTATE,4678,CENTER HARDWARE CO INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/08/2010 08:00:00 AM +0000,$91.60,94107
DPRE10000933,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/09/2010 08:00:00 AM +0000,$3992.70,940800000
DPRE10000934,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/09/2010 08:00:00 AM +0000,$3628.60,940800000
DPRE10000935,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,WATER TREATMENT CHEMICALS & CHEM PRDTS,02/09/2010 08:00:00 AM +0000,$8785.19,940800000
DPRE10000936,RES,GSA - REAL ESTATE,27400,PAGANINI ELECTRIC CORP,ELECTRICAL CONTRACTING,02/09/2010 08:00:00 AM +0000,$985.14,941072219
DPRE10000939,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,MAINT/REPAIR;HVAC-AIR CONDITIONING SYS/EQPT,02/09/2010 08:00:00 AM +0000,$4540.00,940800000
DPRE10000940,RES,GSA - REAL ESTATE,16468,SANTORA SALES,"JANITORIAL SUPPL, CONSUMABLES; NON-CONTRACTED ITEM",02/10/2010 08:00:00 AM +0000,$3380.53,941102403
DPRE10000941,RES,GSA - REAL ESTATE,71360,BANNER UNIFORM CENTER,"CLOTHING,UNIFORMS&FOOTWEAR",02/10/2010 08:00:00 AM +0000,$254.04,94103
DPRE10000942,RES,GSA - REAL ESTATE,16468,SANTORA SALES,JANITORIAL PAPER PRDT; TOILET SEAT COVERS,02/10/2010 08:00:00 AM +0000,$6341.09,941102403
DPRE10000943,RES,GSA - REAL ESTATE,5621,CONTROLCO,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/10/2010 08:00:00 AM +0000,$1161.84,941240000
DPRE10000945,RES,GSA - REAL ESTATE,51832,BEARING AGENCIES INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/10/2010 08:00:00 AM +0000,$20.37,941034003
DPRE10000946,RES,GSA - REAL ESTATE,33162,WEATHER MASTERS INC,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,02/10/2010 08:00:00 AM +0000,$1059.30,940800000
DPRE10000947,RES,GSA - REAL ESTATE,17261,SNADER & ASSOCIATES INC,"A/V;ENTERTAINMENT SYS,EQPT,ACCESS&SUPPL;RADIOS,STE",02/10/2010 08:00:00 AM +0000,$1673.16,949128444
DPRE10000950,RES,GSA - REAL ESTATE,36702,INTERNATIONAL FIRE EQUIPMENT CO INC,MAINT/REPAIR;FIRE DETECTION/FIGHTING SYS/EQPT,02/11/2010 08:00:00 AM +0000,$500.00,948040000
